Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-26,4.18222188949585,4.18222188949585,4.18222188949585,4.18222188949585,2.4387245178222656,0,0.0,0.0
1996-01-29,4.18222188949585,4.505555152893066,4.167777061462402,4.416666030883789,2.575432538986206,9639000,0.0,0.0
1996-01-30,4.416666030883789,4.82111120223999,4.440000057220459,4.6922221183776855,2.736114025115967,15669000,0.0,0.0
1996-01-31,4.6922221183776855,4.650000095367432,4.460000038146973,4.516665935516357,2.633744478225708,9598500,0.0,0.0
1996-02-01,4.516665935516357,4.866665840148926,4.52222204208374,4.79777717590332,2.797665596008301,12573000,0.0,0.0
1996-02-02,4.887776851654053,5.444444179534912,4.8444437980651855,5.347776889801025,3.1183788776397705,28179000,0.0,0.0
1996-02-05,5.347776889801025,5.888887882232666,5.355555057525635,5.621110916137695,3.2777652740478516,18873000,0.0,0.0
1996-02-06,5.733333110809326,5.776666164398193,5.412221908569336,5.567777156829834,3.246664524078369,14112000,0.0,0.0
1996-02-07,5.488887786865234,5.599999904632568,5.335555076599121,5.485555171966553,3.1987204551696777,13968000,0.0,0.0
1996-02-08,5.5555548667907715,6.062222003936768,5.488887786865234,6.062222003936768,3.5349831581115723,21955500,0.0,0.0
1996-02-09,6.062222003936768,6.396666049957275,6.068888187408447,6.262221813201904,3.6516079902648926,12181500,0.0,0.0
1996-02-12,6.3444437980651855,6.3444437980651855,6.0,6.065555095672607,3.536928653717041,14436000,0.0,0.0
1996-02-13,6.065555095672607,6.288887977600098,6.0,6.210000038146973,3.6211564540863037,11718000,0.0,0.0
1996-02-14,6.311110973358154,6.588888168334961,6.311110973358154,6.4033331871032715,3.7338931560516357,9598500,0.0,0.0
1996-02-15,6.4033331871032715,6.644443988800049,6.3333330154418945,6.466666221618652,3.7708232402801514,16924500,0.0,0.0
1996-02-16,6.311110973358154,6.488887786865234,6.15555477142334,6.274444103240967,3.6587352752685547,12861000,0.0,0.0
1996-02-19,6.27555513381958,6.388887882232666,6.266665935516357,6.27222204208374,3.6574392318725586,5913000,0.0,0.0
1996-02-20,6.3333330154418945,6.3333330154418945,5.866665840148926,5.996665954589844,3.4967575073242188,9823500,0.0,0.0
1996-02-21,5.996665954589844,5.996665954589844,5.996665954589844,5.996665954589844,3.4967575073242188,0,0.0,0.0
1996-02-22,5.996665954589844,6.221110820770264,6.127777099609375,6.1433329582214355,3.5822818279266357,3231000,0.0,0.0
1996-02-23,6.1433329582214355,6.15555477142334,5.980000019073486,6.064444065093994,3.536280870437622,3168000,0.0,0.0
1996-02-26,6.064444065093994,6.222221851348877,6.002222061157227,6.078887939453125,3.5447020530700684,4230000,0.0,0.0
1996-02-27,6.078887939453125,6.144443988800049,6.02222204208374,6.059999942779541,3.533689498901367,4432500,0.0,0.0
1996-02-28,6.059999942779541,6.218887805938721,6.0,6.02555513381958,3.5136046409606934,3217500,0.0,0.0
1996-02-29,6.02555513381958,6.0,5.556665897369385,5.645555019378662,3.292018413543701,8167500,0.0,0.0
1996-03-01,5.645555019378662,5.800000190734863,5.603332996368408,5.742221832275391,3.348386287689209,6880500,0.0,0.0
1996-03-04,5.742221832275391,5.8333330154418945,5.688888072967529,5.765554904937744,3.3619930744171143,6084000,0.0,0.0
1996-03-05,5.765554904937744,5.765554904937744,5.765554904937744,5.765554904937744,3.3619930744171143,0,0.0,0.0
1996-03-06,5.765554904937744,5.78000020980835,5.644443988800049,5.758887767791748,3.358104944229126,3960000,0.0,0.0
1996-03-07,5.758887767791748,5.8222222328186035,5.656665802001953,5.686666011810303,3.3159923553466797,4450500,0.0,0.0
1996-03-08,5.686666011810303,5.622221946716309,5.511110782623291,5.603332996368408,3.2673985958099365,5472000,0.0,0.0
1996-03-11,5.603332996368408,5.574443817138672,5.401111125946045,5.449999809265137,3.1779873371124268,4653000,0.0,0.0
1996-03-12,5.449999809265137,5.444444179534912,5.267776966094971,5.292222023010254,3.085984230041504,4117500,0.0,0.0
1996-03-13,5.292222023010254,5.733333110809326,5.313333034515381,5.712222099304199,3.3308937549591064,8941500,0.0,0.0
1996-03-14,5.733333110809326,5.866665840148926,5.623332977294922,5.674444198608398,3.308865547180176,12537000,0.0,0.0
1996-03-15,5.674444198608398,5.711111068725586,5.588888168334961,5.606666088104248,3.2693419456481934,13815000,0.0,0.0
1996-03-18,5.311110973358154,5.373332977294922,5.166666030883789,5.214444160461426,3.040630578994751,17239500,0.0,0.0
1996-03-19,5.15555477142334,5.311110973358154,5.004444122314453,5.088888168334961,2.9674177169799805,15408000,0.0,0.0
1996-03-20,5.088888168334961,5.088888168334961,5.088888168334961,5.088888168334961,2.9674177169799805,0,0.0,0.0
1996-03-21,5.133333206176758,5.3444437980651855,5.133333206176758,5.232222080230713,3.050997257232666,10872000,0.0,0.0
1996-03-22,5.232222080230713,5.199999809265137,4.800000190734863,4.9355549812316895,2.8780055046081543,21861000,0.0,0.0
1996-03-25,4.777777194976807,4.777777194976807,4.466666221618652,4.602221965789795,2.683633804321289,55692000,0.0,0.0
1996-03-26,4.516665935516357,4.866665840148926,4.512221813201904,4.751111030578613,2.770453453063965,34699500,0.0,0.0
1996-03-27,4.711111068725586,4.872221946716309,4.711111068725586,4.817777156829834,2.8093278408050537,26779500,0.0,0.0
1996-03-28,4.934443950653076,5.088888168334961,4.933332920074463,5.070000171661377,2.9564034938812256,33025500,0.0,0.0
1996-03-29,5.088888168334961,5.133333206176758,4.913332939147949,4.975554943084717,2.9013309478759766,23152500,0.0,0.0
1996-04-01,4.9744439125061035,5.088888168334961,4.9744439125061035,5.0444440841674805,2.9415009021759033,12132000,0.0,0.0
1996-04-02,5.0444440841674805,5.311110973358154,5.033332824707031,5.221110820770264,3.04451847076416,32967000,0.0,0.0
1996-04-03,5.221110820770264,5.422222137451172,5.181110858917236,5.218887805938721,3.043221950531006,16245000,0.0,0.0
1996-04-04,5.156665802001953,5.366665840148926,5.112222194671631,5.352221965789795,3.1209716796875,42660000,0.0,0.0
1996-04-05,5.352221965789795,5.352221965789795,5.352221965789795,5.352221965789795,3.1209716796875,0,0.0,0.0
1996-04-08,5.453332901000977,5.637776851654053,5.400000095367432,5.599999904632568,3.265455722808838,49014000,0.0,0.0
1996-04-09,5.599999904632568,5.8333330154418945,5.579999923706055,5.697776794433594,3.32246994972229,48334500,0.0,0.0
1996-04-10,5.627777099609375,5.727777004241943,5.467776775360107,5.532221794128418,3.2259318828582764,42376500,0.0,0.0
1996-04-11,5.444444179534912,5.5344438552856445,5.406665802001953,5.483333110809326,3.1974241733551025,33498000,0.0,0.0
1996-04-12,5.467776775360107,5.538887977600098,5.4466657638549805,5.527777194976807,3.2233409881591797,18441000,0.0,0.0
1996-04-15,5.527777194976807,5.633333206176758,5.511110782623291,5.533332824707031,3.226580858230591,22684500,0.0,0.0
1996-04-16,5.533332824707031,5.75333309173584,5.532221794128418,5.652222156524658,3.295907497406006,34299000,0.0,0.0
1996-04-17,5.820000171661377,5.964444160461426,5.77888822555542,5.931110858917236,3.4585318565368652,33628500,0.0,0.0
1996-04-18,6.128888130187988,6.222221851348877,6.068888187408447,6.1155548095703125,3.5660834312438965,37921500,0.0,0.0
1996-04-19,6.1155548095703125,6.197776794433594,6.0555548667907715,6.0833330154418945,3.547295331954956,26325000,0.0,0.0
1996-04-22,6.088888168334961,6.106666088104248,5.888887882232666,5.933332920074463,3.459826946258545,35055000,0.0,0.0
1996-04-23,5.855555057525635,6.076665878295898,5.8444437980651855,6.026666164398193,3.514251232147217,34960500,0.0,0.0
1996-04-24,6.026666164398193,6.288887977600098,6.166666030883789,6.260000228881836,3.650312900543213,23674500,0.0,0.0
1996-04-25,6.266665935516357,6.266665935516357,5.911110877990723,5.985555171966553,3.490279197692871,23670000,0.0,0.0
1996-04-26,6.0444440841674805,6.199999809265137,5.978888034820557,6.0833330154418945,3.547295331954956,20560500,0.0,0.0
1996-04-29,6.0833330154418945,6.144443988800049,5.9355549812316895,6.114443778991699,3.565436601638794,17212500,0.0,0.0
1996-04-30,6.114443778991699,6.122221946716309,6.0,6.053332805633545,3.5298008918762207,13378500,0.0,0.0
1996-05-01,6.053332805633545,6.17777681350708,6.077776908874512,6.138887882232666,3.5796897411346436,5935500,0.0,0.0
1996-05-02,6.138887882232666,6.1533331871032715,6.005555152893066,6.135554790496826,3.5777461528778076,19174500,0.0,0.0
1996-05-03,6.113333225250244,6.211111068725586,6.058887958526611,6.082221984863281,3.5466468334198,24403500,0.0,0.0
1996-05-06,5.988887786865234,6.0,5.826665878295898,5.841111183166504,3.4060518741607666,20434500,0.0,0.0
1996-05-07,5.841111183166504,5.911110877990723,5.782221794128418,5.863333225250244,3.41900897026062,9841500,0.0,0.0
1996-05-08,5.863333225250244,5.994443893432617,5.612222194671631,5.937777042388916,3.4624195098876953,28692000,0.0,0.0
1996-05-09,5.877777099609375,5.952221870422363,5.813333034515381,5.837777137756348,3.404106616973877,14679000,0.0,0.0
1996-05-10,5.837777137756348,5.90888786315918,5.712222099304199,5.871110916137695,3.423544406890869,20101500,0.0,0.0
1996-05-13,6.0,6.211111068725586,5.956665992736816,6.148888111114502,3.585521936416626,31594500,0.0,0.0
1996-05-14,6.133333206176758,6.533332824707031,6.116665840148926,6.472221851348877,3.774062395095825,66078000,0.0,0.0
1996-05-15,6.444444179534912,6.466666221618652,6.173333168029785,6.413332939147949,3.7397234439849854,50305500,0.0,0.0
1996-05-16,6.466666221618652,6.576665878295898,6.388887882232666,6.436666011810303,3.753329277038574,33187500,0.0,0.0
1996-05-17,6.436666011810303,6.436666011810303,6.313333034515381,6.345554828643799,3.700199842453003,21501000,0.0,0.0
1996-05-20,6.17777681350708,6.211111068725586,6.002222061157227,6.021111011505127,3.5110116004943848,18441000,0.0,0.0
1996-05-21,5.955554962158203,6.054443836212158,5.856666088104248,5.912221908569336,3.447516918182373,35910000,0.0,0.0
1996-05-22,5.997776985168457,6.111111164093018,5.997776985168457,6.02888822555542,3.5155460834503174,20898000,0.0,0.0
1996-05-23,6.066666126251221,6.098887920379639,5.949999809265137,5.980000019073486,3.48703932762146,20889000,0.0,0.0
1996-05-24,6.02222204208374,6.108888149261475,6.0,6.062222003936768,3.5349831581115723,21708000,0.0,0.0
1996-05-27,6.02222204208374,6.041110992431641,5.888887882232666,5.904444217681885,3.442981719970703,22122000,0.0,0.0
1996-05-28,5.8222222328186035,5.95111083984375,5.77888822555542,5.888887882232666,3.4339101314544678,26806500,0.0,0.0
1996-05-29,6.02222204208374,6.233333110809326,6.005555152893066,6.152222156524658,3.587465286254883,19197000,0.0,0.0
1996-05-30,6.152222156524658,6.216666221618652,6.054443836212158,6.075554847717285,3.5427587032318115,16020000,0.0,0.0
1996-05-31,6.075554847717285,6.111111164093018,6.0555548667907715,6.092222213745117,3.5524790287017822,6705000,0.0,0.0
1996-06-03,6.111111164093018,6.309999942779541,6.111111164093018,6.2844438552856445,3.6645660400390625,19215000,0.0,0.0
1996-06-04,6.311110973358154,6.3655548095703125,6.133333206176758,6.172222137451172,3.599128007888794,16807500,0.0,0.0
1996-06-05,6.188888072967529,6.198887825012207,6.088888168334961,6.170000076293945,3.597831964492798,11344500,0.0,0.0
1996-06-06,6.277777194976807,6.411110877990723,6.266665935516357,6.357777118682861,3.707327365875244,29074500,0.0,0.0
1996-06-07,6.312222003936768,6.5444440841674805,6.312222003936768,6.5233330726623535,3.8038671016693115,73305000,0.0,0.0
1996-06-10,6.5722222328186035,6.5722222328186035,6.456665992736816,6.513332843780518,3.7980339527130127,34047000,0.0,0.0
1996-06-11,6.461111068725586,6.75,6.461111068725586,6.654444217681885,3.8803184032440186,60835500,0.0,0.0
1996-06-12,6.766665935516357,6.90888786315918,6.755555152893066,6.836666107177734,3.9865775108337402,59859000,0.0,0.0
1996-06-13,6.816666126251221,6.983333110809326,6.816666126251221,6.962222099304199,4.059789657592773,95800500,0.0,0.0
1996-06-14,6.987777233123779,7.2944440841674805,6.987777233123779,7.266665935516357,4.237316131591797,179604000,0.0,0.0
1996-06-17,7.216666221618652,7.266665935516357,6.866665840148926,6.915555000305176,4.032577991485596,179815500,0.0,0.0
1996-06-18,6.8444437980651855,7.0,6.296666145324707,6.801111221313477,3.965843439102173,246838500,0.0,0.0
1996-06-19,6.644443988800049,6.666666030883789,6.404444217681885,6.45444393157959,3.7636961936950684,159619500,0.0,0.0
1996-06-20,6.368887901306152,6.761110782623291,6.368887901306152,6.688888072967529,3.9004037380218506,157018500,0.0,0.0
1996-06-21,6.622221946716309,6.922222137451172,6.622221946716309,6.820000171661377,3.9768588542938232,279954000,0.0,0.0
1996-06-24,6.888887882232666,7.199999809265137,6.888887882232666,7.1533331871032715,4.171229362487793,326632500,0.0,0.0
1996-06-25,7.222221851348877,7.3333330154418945,7.02888822555542,7.098887920379639,4.139481544494629,424192500,0.0,0.0
1996-06-26,7.088888168334961,7.122221946716309,6.938888072967529,6.97333288192749,4.066267967224121,202864500,0.0,0.0
1996-06-27,6.933332920074463,7.066666126251221,6.866665840148926,7.026666164398193,4.097367286682129,227979000,0.0,0.0
1996-06-28,7.066666126251221,7.105555057525635,6.9422221183776855,6.96999979019165,4.064324855804443,131152500,0.0,0.0
1996-07-01,6.913332939147949,6.944444179534912,6.757777214050293,6.804443836212158,3.967787504196167,181584000,0.0,0.0
1996-07-02,6.800000190734863,6.861111164093018,6.674444198608398,6.717776775360107,3.9172496795654297,190984500,0.0,0.0
1996-07-03,6.733333110809326,6.733333110809326,6.5555548667907715,6.6433329582214355,3.873840808868408,213259500,0.0,0.0
1996-07-04,6.588888168334961,6.732222080230713,6.491110801696777,6.627777099609375,3.8647701740264893,204102000,0.0,0.0
1996-07-05,6.705554962158203,6.877777099609375,6.678887844085693,6.813333034515381,3.9729690551757812,301122000,0.0,0.0
1996-07-08,6.887776851654053,7.222221851348877,6.766665935516357,6.811110973358154,4.0043253898620605,129073500,0.055556,0.0
1996-07-09,6.760000228881836,6.808887958526611,6.4466657638549805,6.695555210113525,3.9363889694213867,126684000,0.0,0.0
1996-07-10,6.888887882232666,6.911110877990723,6.735555171966553,6.863333225250244,4.035027503967285,190098000,0.0,0.0
1996-07-11,6.884444236755371,7.066666126251221,6.884444236755371,6.997776985168457,4.114068508148193,267327000,0.0,0.0
1996-07-12,6.977777004241943,7.0555548667907715,6.933332920074463,6.96999979019165,4.097738265991211,194985000,0.0,0.0
1996-07-15,6.9355549812316895,7.0,6.878888130187988,6.97333288192749,4.099698066711426,162396000,0.0,0.0
1996-07-16,7.0,7.019999980926514,6.855555057525635,6.892221927642822,4.052011489868164,131220000,0.0,0.0
1996-07-17,6.938888072967529,7.02222204208374,6.901111125946045,6.966666221618652,4.0957794189453125,144319500,0.0,0.0
1996-07-18,6.994443893432617,7.122221946716309,6.975554943084717,7.037776947021484,4.1375861167907715,183604500,0.0,0.0
1996-07-19,7.065555095672607,7.099999904632568,6.944444179534912,6.9844441413879395,4.10623025894165,85104000,0.0,0.0
1996-07-22,6.909999847412109,7.108888149261475,6.824443817138672,6.967776775360107,4.096431255340576,110304000,0.0,0.0
1996-07-23,7.016665935516357,7.0555548667907715,6.911110877990723,6.9422221183776855,4.08140754699707,127287000,0.0,0.0
1996-07-24,6.92777681350708,6.966666221618652,6.730000019073486,6.852221965789795,4.0284953117370605,208746000,0.0,0.0
1996-07-25,6.8333330154418945,6.909999847412109,6.8222222328186035,6.838888168334961,4.020657539367676,81180000,0.0,0.0
1996-07-26,6.875555038452148,6.878888130187988,6.717776775360107,6.7733330726623535,3.9821152687072754,144027000,0.0,0.0
1996-07-29,6.788887977600098,6.827776908874512,6.508887767791748,6.537776947021484,3.8436295986175537,254844000,0.0,0.0
1996-07-30,6.491110801696777,6.491110801696777,6.20777702331543,6.327776908874512,3.7201688289642334,371394000,0.0,0.0
1996-07-31,6.377777099609375,6.788887977600098,6.27222204208374,6.71999979019165,3.9507603645324707,507483000,0.0,0.0
1996-08-01,6.838888168334961,7.016665935516357,6.733333110809326,6.77555513381958,3.9834213256835938,509188500,0.0,0.0
1996-08-02,6.755555152893066,6.855555057525635,6.602221965789795,6.763332843780518,3.9762351512908936,444348000,0.0,0.0
1996-08-05,6.8333330154418945,6.933332920074463,6.802221775054932,6.832221984863281,4.01673698425293,304956000,0.0,0.0
1996-08-06,6.8333330154418945,7.0,6.6366658210754395,6.802221775054932,3.9990997314453125,377064000,0.0,0.0
1996-08-07,6.755555152893066,6.812222003936768,6.714444160461426,6.785554885864258,3.9893009662628174,91381500,0.0,0.0
1996-08-08,6.817777156829834,6.817777156829834,6.623332977294922,6.6533331871032715,3.9115662574768066,93406500,0.0,0.0
1996-08-09,6.644443988800049,6.7311110496521,6.5833330154418945,6.705554962158203,3.942268133163452,126238500,0.0,0.0
1996-08-12,6.74888801574707,6.840000152587891,6.716666221618652,6.776666164398193,3.9840757846832275,141907500,0.0,0.0
1996-08-13,6.75666618347168,6.911110877990723,6.75,6.855555057525635,4.030455112457275,129604500,0.0,0.0
1996-08-14,6.792222023010254,6.8055548667907715,6.722221851348877,6.751111030578613,3.969050884246826,75834000,0.0,0.0
1996-08-15,6.751111030578613,6.751111030578613,6.751111030578613,6.751111030578613,3.969050884246826,0,0.0,0.0
1996-08-16,6.738887786865234,6.785554885864258,6.631111145019531,6.665555000305176,3.9187521934509277,118971000,0.0,0.0
1996-08-19,6.599999904632568,6.599999904632568,6.27888822555542,6.307776927947998,3.7084107398986816,209794500,0.0,0.0
1996-08-20,6.277777194976807,6.438888072967529,6.27222204208374,6.345554828643799,3.730619192123413,139149000,0.0,0.0
1996-08-21,6.400000095367432,6.455554962158203,6.361111164093018,6.424444198608398,3.7769992351531982,86971500,0.0,0.0
1996-08-22,6.456665992736816,6.488887786865234,6.3055548667907715,6.325554847717285,3.7188620567321777,87988500,0.0,0.0
1996-08-23,6.291110992431641,6.415555000305176,6.27222204208374,6.388887882232666,3.7560958862304688,70429500,0.0,0.0
1996-08-26,6.421111106872559,6.421111106872559,6.242221832275391,6.258887767791748,3.679668426513672,99459000,0.0,0.0
1996-08-27,6.25,6.411110877990723,6.162221908569336,6.3222222328186035,3.7169034481048584,200808000,0.0,0.0
1996-08-28,6.377777099609375,6.438888072967529,6.311110973358154,6.387776851654053,3.7554421424865723,71779500,0.0,0.0
1996-08-29,6.400000095367432,6.505555152893066,6.373332977294922,6.412221908569336,3.7698147296905518,111357000,0.0,0.0
1996-08-30,6.411110877990723,6.453332901000977,6.374444007873535,6.440000057220459,3.7861456871032715,60952500,0.0,0.0
1996-09-02,6.477777004241943,6.661110877990723,6.449999809265137,6.5944437980651855,3.8769445419311523,143572500,0.0,0.0
1996-09-03,6.665555000305176,6.70777702331543,6.511110782623291,6.616665840148926,3.890009880065918,179784000,0.0,0.0
1996-09-04,6.511110782623291,6.577776908874512,6.47333288192749,6.558887958526611,3.8560409545898438,79492500,0.0,0.0
1996-09-05,6.5944437980651855,6.648888111114502,6.5555548667907715,6.634444236755371,3.900461435317993,69291000,0.0,0.0
1996-09-06,6.642221927642822,6.722221851348877,6.582221984863281,6.673333168029785,3.9233245849609375,142956000,0.0,0.0
1996-09-09,6.671111106872559,6.671111106872559,6.567777156829834,6.5833330154418945,3.8704121112823486,116122500,0.0,0.0
1996-09-10,6.577776908874512,6.588888168334961,6.5,6.562222003936768,3.858001232147217,112117500,0.0,0.0
1996-09-11,6.550000190734863,6.577776908874512,6.366665840148926,6.3822221755981445,3.7521774768829346,128731500,0.0,0.0
1996-09-12,6.397777080535889,6.413332939147949,6.312222003936768,6.3866658210754395,3.7547895908355713,120370500,0.0,0.0
1996-09-13,6.422222137451172,6.444444179534912,6.334444046020508,6.349999904632568,3.7332334518432617,83268000,0.0,0.0
1996-09-16,6.3333330154418945,6.338888168334961,6.206665992736816,6.236666202545166,3.6666030883789062,148135500,0.0,0.0
1996-09-17,6.2244439125061035,6.593332767486572,6.222221851348877,6.425555229187012,3.777653217315674,101574000,0.0,0.0
1996-09-18,6.488887786865234,6.752222061157227,6.372221946716309,6.68222188949585,3.928551435470581,157909500,0.0,0.0
1996-09-19,6.666666030883789,6.71999979019165,6.478888034820557,6.507777214050293,3.8259921073913574,196929000,0.0,0.0
1996-09-20,6.511110782623291,6.607777118682861,6.489999771118164,6.538887977600098,3.844282865524292,96763500,0.0,0.0
1996-09-23,6.511110782623291,6.5555548667907715,6.478888034820557,6.526666164398193,3.8370978832244873,77872500,0.0,0.0
1996-09-24,6.554443836212158,6.744443893432617,6.553332805633545,6.68222188949585,3.928551435470581,247869000,0.0,0.0
1996-09-25,6.710000038146973,6.786665916442871,6.626666069030762,6.6533331871032715,3.9115662574768066,155137500,0.0,0.0
1996-09-26,6.666666030883789,6.666666030883789,6.5444440841674805,6.598887920379639,3.8795578479766846,113598000,0.0,0.0
1996-09-27,6.599999904632568,6.681110858917236,6.5233330726623535,6.608888149261475,3.885437488555908,187092000,0.0,0.0
1996-09-30,6.622221946716309,6.75333309173584,6.599999904632568,6.732222080230713,3.957946538925171,164398500,0.0,0.0
1996-10-01,6.754444122314453,7.188888072967529,6.712222099304199,6.8055548667907715,4.001058578491211,240903000,0.0,0.0
1996-10-02,6.8055548667907715,6.8055548667907715,6.8055548667907715,6.8055548667907715,4.001058578491211,0,0.0,0.0
1996-10-03,6.800000190734863,6.966666221618652,6.777777194976807,6.937777042388916,4.078794002532959,303381000,0.0,0.0
1996-10-04,6.955554962158203,7.010000228881836,6.766665935516357,6.855555057525635,4.030455112457275,334696500,0.0,0.0
1996-10-07,6.834444046020508,6.8444437980651855,6.559999942779541,6.736666202545166,3.9605586528778076,346864500,0.0,0.0
1996-10-08,6.712222099304199,7.133333206176758,6.656665802001953,7.036665916442871,4.136932373046875,441364500,0.0,0.0
1996-10-09,6.911110877990723,6.988887786865234,6.8333330154418945,6.9033331871032715,4.058544635772705,195336000,0.0,0.0
1996-10-10,6.907776832580566,7.199999809265137,6.891110897064209,7.170000076293945,4.215320587158203,325944000,0.0,0.0
1996-10-11,7.21999979019165,7.315555095672607,7.166666030883789,7.211111068725586,4.239490509033203,342256500,0.0,0.0
1996-10-14,7.173333168029785,7.173333168029785,7.02222204208374,7.090000152587891,4.168287754058838,193725000,0.0,0.0
1996-10-15,7.064444065093994,7.263332843780518,6.78000020980835,7.077776908874512,4.161102771759033,381001500,0.0,0.0
1996-10-16,6.917777061462402,7.311110973358154,6.862222194671631,6.90555477142334,4.059850692749023,262372500,0.0,0.0
1996-10-17,6.878888130187988,6.878888130187988,6.646666049957275,6.767776966094971,3.978849172592163,347332500,0.0,0.0
1996-10-18,6.788887977600098,6.82111120223999,6.699999809265137,6.72666597366333,3.954679489135742,193662000,0.0,0.0
1996-10-21,6.72666597366333,6.72666597366333,6.72666597366333,6.72666597366333,3.954679489135742,0,0.0,0.0
1996-10-22,6.755555152893066,6.933332920074463,6.7344441413879395,6.825554847717285,4.012816905975342,220347000,0.0,0.0
1996-10-23,6.977777004241943,7.1533331871032715,6.977777004241943,7.106666088104248,4.178086280822754,156865500,0.0,0.0
1996-10-24,7.15555477142334,7.176665782928467,6.873332977294922,6.922222137451172,4.0696492195129395,152622000,0.0,0.0
1996-10-25,6.892221927642822,6.997776985168457,6.878888130187988,6.971110820770264,4.098392009735107,83529000,0.0,0.0
1996-10-28,7.033332824707031,7.133333206176758,7.011110782623291,7.0444440841674805,4.141505718231201,128443500,0.0,0.0
1996-10-29,7.0444440841674805,7.311110973358154,7.016665935516357,7.18222188949585,4.222506046295166,214974000,0.0,0.0
1996-10-30,7.18222188949585,7.18222188949585,7.18222188949585,7.18222188949585,4.222506046295166,0,0.0,0.0
1996-10-31,6.834444046020508,6.834444046020508,6.466666221618652,6.691111087799072,3.9337778091430664,385960500,0.0,0.0
1996-11-01,6.651111125946045,6.811110973358154,6.613333225250244,6.676665782928467,3.9252829551696777,358177500,0.0,0.0
1996-11-04,6.605555057525635,6.605555057525635,6.411110877990723,6.461111068725586,3.7985565662384033,290061000,0.0,0.0
1996-11-05,6.423333168029785,6.518887996673584,6.008887767791748,6.105555057525635,3.589521646499634,452736000,0.0,0.0
1996-11-06,5.888887882232666,5.894443988800049,5.678887844085693,5.678887844085693,3.338679075241089,219811500,0.0,0.0
1996-11-07,5.341111183166504,5.566666126251221,5.289999961853027,5.515554904937744,3.242654323577881,437089500,0.0,0.0
1996-11-08,5.570000171661377,5.727777004241943,5.545555114746094,5.70111083984375,3.3517439365386963,291564000,0.0,0.0
1996-11-11,5.622221946716309,6.019999980926514,5.556665897369385,5.746665954589844,3.3785276412963867,288495000,0.0,0.0
1996-11-12,5.746665954589844,5.746665954589844,5.746665954589844,5.746665954589844,3.3785276412963867,0,0.0,0.0
1996-11-13,5.75333309173584,6.02222204208374,5.6922221183776855,5.97666597366333,3.513747215270996,355684500,0.0,0.0
1996-11-14,5.965555191040039,6.018887996673584,5.801111221313477,5.835555076599121,3.430786609649658,359842500,0.0,0.0
1996-11-15,5.8333330154418945,5.922222137451172,5.744443893432617,5.892221927642822,3.4641013145446777,280755000,0.0,0.0
1996-11-18,5.911110877990723,6.3055548667907715,5.809999942779541,6.293333053588867,3.6999192237854004,583254000,0.0,0.0
1996-11-19,6.300000190734863,6.666666030883789,6.20444393157959,6.352221965789795,3.7345402240753174,574497000,0.0,0.0
1996-11-20,6.269999980926514,6.309999942779541,6.014443874359131,6.038887977600098,3.5503275394439697,459504000,0.0,0.0
